1.🇨🇳｜央视,#genre#
埋堆堆42,http://txtest-xp2p.p2p.huya.com/src/1199561276760-1199561276760-5434856667239940096-2399122676976-10057-A-0-1.xs
埋堆堆44,http://txtest-xp2p.p2p.huya.com/src/1199561241049-1199561241049-5434703289662832640-2399122605554-10057-A-0-1.xs
埋堆堆47,http://txtest-xp2p.p2p.huya.com/src/1199561244004-1199561244004-5434715981291192320-2399122611464-10057-A-0-1.xs
埋堆堆49,http://txtest-xp2p.p2p.huya.com/src/1199563481280-1199563481280-5444325008543318016-2399127086016-10057-A-0-1.xs
埋堆堆52,http://txtest-xp2p.p2p.huya.com/src/1199561463578-1199561463578-5435659044440244224-2399123050612-10057-A-0-1.xs
埋堆堆54,http://txtest-xp2p.p2p.huya.com/src/1199563478867-1199563478867-5444314644787232768-2399127081190-10057-A-0-1.xs
埋堆堆56,http://txtest-xp2p.p2p.huya.com/src/1199563486009-1199563486009-5444345319443660800-2399127095474-10057-A-0-1.xs
埋堆堆57,http://txtest-xp2p.p2p.huya.com/src/1199561276763-1199561276763-5434856680124841984-2399122676982-10057-A-0-1.xs
埋堆堆61,http://txtest-xp2p.p2p.huya.com/src/1199561153167-1199561153167-5434325839346925568-2399122429790-10057-A-0-1.xs
埋堆堆66,http://txtest-xp2p.p2p.huya.com/src/1199563488528-1199563488528-5444356138466279424-2399127100512-10057-A-0-1.xs

26.🐠｜斗Y1,#genre#
斗鱼电影HD1,http://124.223.212.38:83/douyu/4246519
斗鱼电影HD3,http://124.223.212.38:83/douyu/122402
斗鱼电影HD4,http://124.223.212.38:83/douyu/85894
斗鱼电影HD5,http://124.223.212.38:83/douyu/747764
斗鱼电影HD7,http://124.223.212.38:83/douyu/20415
斗鱼电影HD8,http://124.223.212.38:83/douyu/8663752
斗鱼电影HD8,http://diyp.112114.xyz/douyu/8663752
斗鱼电影HD9,http://124.223.212.38:83/douyu/323876
斗鱼电影HD10,http://124.223.212.38:83/douyu/6140589
斗鱼电影HD11,http://124.223.212.38:83/douyu/8770422
斗鱼电影HD11,http://diyp.112114.xyz/douyu/8770422
斗鱼电影HD12,http://124.223.212.38:83/douyu/2436390
斗鱼电影HD12,http://diyp.112114.xyz/douyu/2436390
斗鱼电影HD13,http://124.223.212.38:83/douyu/218859
斗鱼电影HD14,http://124.223.212.38:83/douyu/36337
斗鱼电影HD14,http://diyp.112114.xyz/douyu/36337
斗鱼电影HD15,http://124.223.212.38:83/douyu/413573
斗鱼电影HD15,http://diyp.112114.xyz/douyu/413573
斗鱼电影HD16,http://124.223.212.38:83/douyu/1504768
斗鱼电影HD17,http://124.223.212.38:83/douyu/3637726
斗鱼电影HD18,http://124.223.212.38:83/douyu/9292492
斗鱼电影HD22,http://124.223.212.38:83/douyu/252802
斗鱼电影HD24,http://124.223.212.38:83/douyu/6079455
斗鱼电影HD25,http://124.223.212.38:83/douyu/315131
斗鱼电影HD25,http://diyp.112114.xyz/douyu/315131
斗鱼电影HD26,http://124.223.212.38:83/douyu/8945323
斗鱼电影HD27,http://124.223.212.38:83/douyu/2516864
斗鱼电影HD29,http://124.223.212.38:83/douyu/248753
斗鱼电影HD30,http://124.223.212.38:83/douyu/4332
斗鱼电影HD32,http://124.223.212.38:83/douyu/9651304
斗鱼电影HD33,http://124.223.212.38:83/douyu/9650887
斗鱼电影HD35,http://124.223.212.38:83/douyu/8814650
斗鱼电影HD38,http://124.223.212.38:83/douyu/8985415
斗鱼电影2,http://124.223.212.38:83/douyu/6027991
斗鱼电影3,http://124.223.212.38:83/douyu/4105989
斗鱼电影4,http://124.223.212.38:83/douyu/6369954
斗鱼电影5,http://124.223.212.38:83/douyu/2793084
斗鱼电影6,http://124.223.212.38:83/douyu/434971
斗鱼电影7,http://124.223.212.38:83/douyu/7494871
斗鱼电影8,http://124.223.212.38:83/douyu/74374
斗鱼电影9,http://124.223.212.38:83/douyu/4870914
斗鱼电影10,http://124.223.212.38:83/douyu/7305938
斗鱼电影11,http://124.223.212.38:83/douyu/310926
斗鱼电影13,http://124.223.212.38:83/douyu/9292499
斗鱼电影14,http://124.223.212.38:83/douyu/3637778
斗鱼电影15,http://124.223.212.38:83/douyu/8603174
斗鱼电影16,http://diyp.112114.xyz/douyu/96577
斗鱼电影17,http://124.223.212.38:83/douyu/4282654
斗鱼电影18,http://124.223.212.38:83/douyu/338759
斗鱼电影19,http://124.223.212.38:83/douyu/10011042
斗鱼电影20,http://124.223.212.38:83/douyu/9275635
斗鱼电影21,http://124.223.212.38:83/douyu/5581257
斗鱼电影23,http://124.223.212.38:83/douyu/5129261
斗鱼电影24,http://124.223.212.38:83/douyu/9652323
斗鱼电影25,http://124.223.212.38:83/douyu/9826611
斗鱼电影27,http://124.223.212.38:83/douyu/7221304
斗鱼电影28,http://124.223.212.38:83/douyu/3990812
斗鱼电影29,http://124.223.212.38:83/douyu/315457
斗鱼电影30,http://124.223.212.38:83/douyu/805235
斗鱼电影31,http://124.223.212.38:83/douyu/6655271
斗鱼电影4K,http://124.223.212.38:83/douyu/9249162

27.🐠｜斗Y2,#genre#
斗鱼电视剧HD1,http://124.223.212.38:83/douyu/2838296
斗鱼电视剧HD2,http://124.223.212.38:83/douyu/7701735
斗鱼电视剧HD3,http://124.223.212.38:83/douyu/7517784
斗鱼电视剧HD4,http://124.223.212.38:83/douyu/7489563
斗鱼电视剧HD5,http://124.223.212.38:83/douyu/6566658
斗鱼电视剧HD6,http://124.223.212.38:83/douyu/431460
斗鱼电视剧HD14,http://124.223.212.38:83/douyu/6706214
斗鱼电视剧2,http://124.223.212.38:83/douyu/6899895
斗鱼电视剧3,http://124.223.212.38:83/douyu/276200
斗鱼电视剧5,http://124.223.212.38:83/douyu/6648727
斗鱼电视剧6,http://124.223.212.38:83/douyu/7314294
斗鱼电视剧7,http://124.223.212.38:83/douyu/9638983
斗鱼电视剧8,http://124.223.212.38:83/douyu/5261342
斗鱼电视剧9,http://124.223.212.38:83/douyu/5522351
斗鱼电视剧10,http://124.223.212.38:83/douyu/9639508
斗鱼电视剧11,http://124.223.212.38:83/douyu/2083382
斗鱼电视剧12,http://124.223.212.38:83/douyu/4373285
斗鱼电视剧13,http://124.223.212.38:83/douyu/3439096
斗鱼电视剧14,http://124.223.212.38:83/douyu/4549169
斗鱼电视剧15,http://124.223.212.38:83/douyu/7254536
斗鱼电视剧16,http://124.223.212.38:83/douyu/3928
斗鱼电视剧19,http://124.223.212.38:83/douyu/7459925
斗鱼电视剧24,http://124.223.212.38:83/douyu/7356023
斗鱼电视剧27,http://124.223.212.38:83/douyu/5635000
斗鱼动漫HD2,http://124.223.212.38:83/douyu/206858
斗鱼动漫1,http://124.223.212.38:83/douyu/6610883
斗鱼动漫2,http://124.223.212.38:83/douyu/1783144
斗鱼动漫4,http://124.223.212.38:83/douyu/1174353
斗鱼动漫5,http://124.223.212.38:83/douyu/7528160
斗鱼动漫6,http://124.223.212.38:83/douyu/7888428
斗鱼搞笑HD1,http://124.223.212.38:83/douyu/9220456
斗鱼搞笑HD2,http://124.223.212.38:83/douyu/9770949
斗鱼搞笑HD3,http://124.223.212.38:83/douyu/9067836
斗鱼搞笑HD4,http://124.223.212.38:83/douyu/9817729
斗鱼搞笑2,http://124.223.212.38:83/douyu/9804180
斗鱼搞笑3,http://124.223.212.38:83/douyu/2132902
斗鱼影评HD4,http://124.223.212.38:83/douyu/9559158
斗鱼影评HD7,http://124.223.212.38:83/douyu/9419771
斗鱼影评HD8,http://124.223.212.38:83/douyu/4258555
斗鱼影评HD9,http://124.223.212.38:83/douyu/8317926
斗鱼影评HD11,http://124.223.212.38:83/douyu/8986636
斗鱼影评HD13,http://124.223.212.38:83/douyu/297689
斗鱼影评1,http://124.223.212.38:83/douyu/9562616
斗鱼影评2,http://124.223.212.38:83/douyu/9527700
斗鱼影评3,http://124.223.212.38:83/douyu/2758565
斗鱼美食HD1,http://124.223.212.38:83/douyu/2901080
斗鱼美食HD2,http://124.223.212.38:83/douyu/8144937
斗鱼科普HD1,http://124.223.212.38:83/douyu/9317739
斗鱼科普HD2,http://124.223.212.38:83/douyu/9447974
斗鱼科普HD3,http://124.223.212.38:83/douyu/9369468
斗鱼科普HD4,http://124.223.212.38:83/douyu/9738854
斗鱼科普HD5,http://124.223.212.38:83/douyu/9385288
斗鱼科普HD6,http://124.223.212.38:83/douyu/8434598
斗鱼科普HD7,http://124.223.212.38:83/douyu/7357786
斗鱼棋牌1,http://124.223.212.38:83/douyu/1227260
斗鱼棋牌2,http://124.223.212.38:83/douyu/851040
斗鱼棋牌3,http://124.223.212.38:83/douyu/6264482
斗鱼棋牌4,http://124.223.212.38:83/douyu/4369877
斗鱼歌舞HD1,http://124.223.212.38:83/douyu/6129898
斗鱼歌舞HD2,http://124.223.212.38:83/douyu/920891
斗鱼歌舞HD3,http://124.223.212.38:83/douyu/5943125
斗鱼歌舞HD4,http://124.223.212.38:83/douyu/3763915
斗鱼歌舞HD5,http://124.223.212.38:83/douyu/1607787
斗鱼歌舞1,http://124.223.212.38:83/douyu/6266000
斗鱼歌舞2,http://124.223.212.38:83/douyu/5628327

28.♥️｜裸眼3D,#genre#
3D0,https://vd2.bdstatic.com/mda-kfhr50vjwtmttwxc/v1-cae/sc/mda-kfhr50vjwtmttwxc.mp4
3D1,https://vd4.bdstatic.com/mda-mdfijn4crxseyky0/1080p/cae_h264/1618549960/mda-mdfijn4crxseyky0.mp4
3d4,https://vd2.bdstatic.com/mda-kmtfv6y5gctpa35w/sc/mda-kmtfv6y5gctpa35w.mp4
混剪3D,https://vd3.bdstatic.com/mda-kksk814vwc1m06av/sc/mda-kksk814vwc1m06av.mp4
头号玩家,https://vd2.bdstatic.com/mda-kknwdmibvdrfaavv/v1-cae/1080p/mda-kknwdmibvdrfaavv.mp4
变形金刚1,https://vd3.bdstatic.com/mda-khb9j4g6c25biyqj/v1-cae/1080p/mda-khb9j4g6c25biyqj.mp4
精美,https://vd4.bdstatic.com/mda-mjak88esahdcpmc5/1080p/cae_h264/1633962937397290860/mda-mjak88esahdcpmc5.mp4
变形金刚UHD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/720p/h264_delogo/1649341231263414752/mda-nd6k8tnavw6sj0a5.mp4
变形金刚LD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/1080p/cae_h264_delogo/1649341416696755483/mda-nd6k8tnavw6sj0a5.mp4
变形金刚2K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/qhd/cae_h264_delogo/1649341416716222901/mda-nd6k8tnavw6sj0a5.mp4
变形金刚4K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/uhd/cae_h264_delogo/1649341416749683469/mda-nd6k8tnavw6sj0a5.mp4
Bicycle,https://vd2.bdstatic.com/mda-mbirabhun6n01ucc/v1-cae/1080p/mda-mbirabhun6n01ucc.mp4
玩家,https://vd3.bdstatic.com/mda-kbhkh7z58qvsn0a1/mda-kbhkh7z58qvsn0a1.mp4
钢铁侠,https://vd4.bdstatic.com/mda-narbupksqbu5yyiy/sc/cae_h264_nowatermark_delogo/1643187081773112317/mda-narbupksqbu5yyiy.mp4
龙腾虎跃,https://vd2.bdstatic.com/mda-nb48vhn84vq41zf3/1080p/cae_h264_delogo/1644042257215201305/mda-nb48vhn84vq41zf3.mp4
终结者,https://vd3.bdstatic.com/mda-jk1hupziz0524rq1/mda-jk1hupziz0524rq1.mp4
AA,https://vd3.bdstatic.com/mda-mfnc43q5ngnzua6p/sc/cae_h264/1624437508830556235/mda-mfnc43q5ngnzua6p.mp4
Dreamcatcher,https://vd3.bdstatic.com/mda-mbiqgzsnfeyv74y6/v1-cae/1080p/mda-mbiqgzsnfeyv74y6.mp4
东京-新宿,https://vd4.bdstatic.com/mda-na6metzpvv5xqh6h/1080p/cae_h264/1641623274673701803/mda-na6metzpvv5xqh6h.mp4
大片3D,https://vd2.bdstatic.com/mda-ki2cvyhz79rw40wg/v1-cae/sc/mda-ki2cvyhz79rw40wg.mp4
小丑,https://vd2.bdstatic.com/mda-jkbrts1znp07ryb8/sc/mda-jkbrts1znp07ryb8.mp4
X战警：黑凤凰,https://vd2.bdstatic.com/mda-jetjizur4bnmfux8/hd/mda-jetjizur4bnmfux8.mp4
长津湖,https://vd3.bdstatic.com/mda-mgq3kek3j2cr07w7/sc/cae_h264_nowatermark/1627180666806871183/mda-mgq3kek3j2cr07w7.mp4
司藤,https://vd4.bdstatic.com/mda-nae2xzfan0zk06f7/sc/cae_h264_delogo/1642265942028031063/mda-nae2xzfan0zk06f7.mp4
星球大战9,https://vd3.bdstatic.com/mda-ndfj480755j9juhe/cae_h264_delogo/1650116825326935651/mda-ndfj480755j9juhe.mp4
MV,https://vd4.bdstatic.com/mda-kmbika46ppvf7nzc/v1-cae/1080p/mda-kmbika46ppvf7nzc.mp4

29.📻｜电台,#genre#
CRI 环球资讯广播 FM90.5,http://sk.cri.cn/905.m3u8
CRI 中文环球广播,http://sk.cri.cn/hyhq.m3u8
500首华语经典,http://ls.qingting.fm/live/3412131.m3u8?bitrate=64
CRI 南海之声,http://sk.cri.cn/nhzs.m3u8
CRI Hit FM FM88.7,http://sk.cri.cn/887.m3u8
CRI 轻松调频 FM91.5,http://sk.cri.cn/915.m3u8
CRI NEWS Plus AM846,http://sk.cri.cn/am846.m3u8
CNR 哈语广播,http://live.xmcdn.com/live/1396/64.m3u8
cnr经典音乐,http://ngcdn004.cnr.cn/live/dszs/index.m3u8
怀集音乐台,http://live.xmcdn.com:80/live/966/64.m3u8
高清音乐台,http://live.xmcdn.com:80/live/1427/64.m3u8
清晨音乐台,http://live.xmcdn.com:80/live/1011/64.m3u8
老歌音乐台,http://live.xmcdn.com:80/live/2628/64.m3u8
亚洲经典音乐台,http://live.xmcdn.com:80/live/1005/64.m3u8
上海动感101,http://ls.qingting.fm/live/274.m3u8
厦门音乐广播,http://ls.qingting.fm/live/1739.m3u8
浙江动听,http://ls.qingting.fm/live/4866.m3u8
四川岷江音乐广播,http://ls.qingting.fm/live/1110.m3u8
北京音乐广播,http://live.xmcdn.com/live/95/64.m3u8
福建音乐广播,http://ls.qingting.fm/live/4585.m3u8
广东音乐广播,http://ls.qingting.fm/live/1260.m3u8
深圳飞扬音乐台,http://ls.qingting.fm/live/1271.m3u8

30.🎵｜现场,#genre#
吴涤清-阿里巴巴(演唱会),http://em.21dtv.com/songs/60066768.mkv
吴涤清-草原之夜(演唱会),http://em.21dtv.com/songs/60066903.mkv
许巍-蓝莲花(演唱会),http://em.21dtv.com/songs/60026063.mkv
许巍-漫步(演唱会),http://em.21dtv.com/songs/60028561.mkv
许巍-漫步,http://em.21dtv.com/songs/60028562.mkv
孙维良+宁可-康定情歌(演唱会),http://em.21dtv.com/songs/60067159.mkv
张蔷-爱你在心口难开(演唱会),http://em.21dtv.com/songs/60008040.mkv
吴涤清-康定情歌(演唱会),http://em.21dtv.com/songs/60067160.mkv
宋祖英+蒲巴甲+苏有朋-康定情歌,http://em.21dtv.com/songs/60076245.mkv
玖月奇迹-康定情歌(演唱会),http://em.21dtv.com/songs/60083215.mkv
宁可+孙维良-康定情歌(演唱会),http://em.21dtv.com/songs/60083216.mkv
毕福剑+苏丹-走天涯(演唱会),http://em.21dtv.com/songs/60079748.mkv
毕福剑+苏丹-漂亮的姑娘就要嫁人了(演唱会),http://em.21dtv.com/songs/60077080.mkv
陈百强-今宵多珍重(演唱会),http://em.21dtv.com/songs/60023922.mkv
陈百强-南北一家亲(演唱会),http://em.21dtv.com/songs/60031082.mkv
蔡琴-今宵多珍重(HD演唱会),http://em.21dtv.com/songs/60023921.mkv
崔萍-今宵多珍重(演唱会),http://em.21dtv.com/songs/60023923.mkv
雷安娜-今宵多珍重(演唱会),http://em.21dtv.com/songs/60023924.mkv
梅艳芳-今宵多珍重(演唱会),http://em.21dtv.com/songs/60023925.mkv
谢雷+杨燕-今宵多珍重(演唱会),http://em.21dtv.com/songs/60023926.mkv
叶丽仪-今宵多珍重(演唱会),http://em.21dtv.com/songs/60023927.mkv
陈百强-粉红色的一生(演唱会),http://em.21dtv.com/songs/60017169.mkv
梅艳芳-粉红色的一生(演唱会),http://em.21dtv.com/songs/60017170.mkv
林一峰-偏偏喜欢你(演唱会),http://em.21dtv.com/songs/60033418.mkv
谢雷-偏偏喜欢你(演唱会),http://em.21dtv.com/songs/60033419.mkv
陈百强-偏偏喜欢你,http://em.21dtv.com/songs/60033420.mkv
柳影虹-偏偏喜欢你(演唱会),http://em.21dtv.com/songs/60062698.mkv
谭咏麟+杜丽莎-今宵多珍重(演唱会),http://em.21dtv.com/songs/60070818.mkv
石修-今宵多珍重(演唱会),http://em.21dtv.com/songs/60076129.mkv
汪明荃-今宵多珍重(演唱会),http://em.21dtv.com/songs/60076130.mkv
SOLER-天才白痴梦(演唱会),http://em.21dtv.com/songs/60041752.mkv
任贤齐+周华健-天才白痴梦(演唱会),http://em.21dtv.com/songs/60041753.mkv
许志安-天才白痴梦(演唱会),http://em.21dtv.com/songs/60041754.mkv
张惠妹-天才白痴梦(演唱会),http://em.21dtv.com/songs/60041755.mkv
陈百强-天才白痴梦,http://em.21dtv.com/songs/60041756.mkv
赵传-快乐似神仙(演唱会),http://em.21dtv.com/songs/60025784.mkv
刘德华-开心的马骝(演唱会),http://em.21dtv.com/songs/60025029.mkv
汪明荃-万水千山总是情(演唱会),http://em.21dtv.com/songs/60043309.mkv
张帝+朱明瑛-万水千山总是情(演唱会),http://em.21dtv.com/songs/60043310.mkv
张帝-为什么不爱我(演唱会),http://em.21dtv.com/songs/60078099.mkv
张帝-毛毛歌(演唱会),http://em.21dtv.com/songs/60028653.mkv
TWINS-恋爱大过天(演唱会),http://em.21dtv.com/songs/60026998.mkv
李克勤+梁荣忠-恋爱大过天(演唱会),http://em.21dtv.com/songs/60026999.mkv
李宇春-零点五英里(演唱会),http://em.21dtv.com/songs/60027451.mkv
蔡琴-绿岛小夜曲(HD演唱会),http://em.21dtv.com/songs/60028153.mkv
佚名-绿岛小夜曲(慢四),http://em.21dtv.com/songs/60028154.mkv
刘若英-绿岛小夜曲(演唱会),http://em.21dtv.com/songs/60028155.mkv
甄妮-绿岛小夜曲(演唱会),http://em.21dtv.com/songs/60028156.mkv
黄品源+任贤齐-浪花一朵朵(演唱会),http://em.21dtv.com/songs/60026219.mkv
莫文蔚-溜溜的情歌(演唱会),http://em.21dtv.com/songs/60076463.mkv
梅花三姐妹-流浪走天涯(演唱会),http://em.21dtv.com/songs/60027690.mkv
F.I.R-流浪者之歌(演唱会),http://em.21dtv.com/songs/60027684.mkv
陈慧娴-黎明不要来(演唱会),http://em.21dtv.com/songs/60026831.mkv
陈洁灵-黎明不要来(演唱会),http://em.21dtv.com/songs/60026832.mkv
徐小凤-黎明不要来(演唱会),http://em.21dtv.com/songs/60026833.mkv
乌兰图雅-蓝色的故乡(演唱会),http://em.21dtv.com/songs/60068412.mkv
徐佳莹-旅行的意义(演唱会),http://em.21dtv.com/songs/60076514.mkv
旭日阳刚-老乡见老乡,http://em.21dtv.com/songs/60076356.mkv
朱咪咪+叶振棠-俩忘烟水里(演唱会),http://em.21dtv.com/songs/60027329.mkv
朱咪咪-俩忘烟水里(演唱会),http://em.21dtv.com/songs/60027330.mkv
尹光+吕有慧-俩忘烟水里(演唱会),http://em.21dtv.com/songs/60061366.mkv
林子祥+谢安琪-俩忘烟水里(演唱会),http://em.21dtv.com/songs/60076405.mkv
罗敏庄+黄日华-两忘烟水里(演唱会),http://em.21dtv.com/songs/60076435.mkv
张学友+许慧欣-流星下的愿(演唱会),http://em.21dtv.com/songs/60027735.mkv
高向鹏-老兄行酒楼(演唱会),http://em.21dtv.com/songs/60026442.mkv
谭咏麟+李克勤-理想与和平(演唱会),http://em.21dtv.com/songs/60026892.mkv
谭咏麟-理想与和平(演唱会),http://em.21dtv.com/songs/60026893.mkv
徐小凤-流下眼泪前(演唱会),http://em.21dtv.com/songs/60027719.mkv
许冠文-流下眼泪前(演唱会),http://em.21dtv.com/songs/60027720.mkv
莫旭秋-良夜不能留(演唱会),http://em.21dtv.com/songs/60027173.mkv
杨坤-里约热内卢(演唱会),http://em.21dtv.com/songs/60026879.mkv
杨坤+人声兄弟-里约热内卢,http://em.21dtv.com/songs/60113670.mkv
关淑怡-恋一世的爱(演唱会),http://em.21dtv.com/songs/60027152.mkv
梅艳芳-留住你今晚(演唱会),http://em.21dtv.com/songs/60027592.mkv
张伟文-漫步人生路(演唱会),http://em.21dtv.com/songs/60028563.mkv
邓丽君-漫步人生路,http://em.21dtv.com/songs/60028564.mkv
黄日华+戚美珍-漫步人生路,http://em.21dtv.com/songs/60068459.mkv
刘德华-漫步人生路,http://em.21dtv.com/songs/60070906.mkv
谢霆锋-魔鬼的主意(演唱会),http://em.21dtv.com/songs/60030344.mkv
男人唐潮-玫瑰花儿开(演唱会),http://em.21dtv.com/songs/60072188.mkv
梁汉文-曼谷玛利亚(演唱会),http://em.21dtv.com/songs/60028550.mkv
方大同-每个人都会(演唱会),http://em.21dtv.com/songs/60029038.mkv
冯玉玺-每个人都会(演唱会),http://em.21dtv.com/songs/60062354.mkv
冯允谦-每个人都会(演唱会),http://em.21dtv.com/songs/60083370.mkv
陈奕迅-马利奥派对(演唱会),http://em.21dtv.com/songs/60028368.mkv
陈奕迅-玛利奥派对(HD演唱会),http://em.21dtv.com/songs/60028396.mkv
汪明荃-美丽的时光(演唱会),http://em.21dtv.com/songs/60029224.mkv
成龙+金喜善-美丽的神话(hd剧情),http://em.21dtv.com/songs/60029219.mkv
孙楠+韩红-美丽的神话(演唱会),http://em.21dtv.com/songs/60029220.mkv
白冰+胡歌-美丽的神话,http://em.21dtv.com/songs/60029221.mkv
成龙+金喜善-美丽的神话,http://em.21dtv.com/songs/60029222.mkv
孙楠+韩红-美丽的神话,http://em.21dtv.com/songs/60029223.mkv
罗中旭+纪敏佳-美丽的神话,http://em.21dtv.com/songs/60083378.mkv
孙楠+王逸洁+朱婷婷-美丽的神话(最美和声)(现场版),http://em.21dtv.com/songs/60100838.mkv
孙楠+朱婷婷+王逸洁-美丽的神话(HD),http://em.21dtv.com/songs/10012774.mkv
霍尊-美丽的神话,http://em.21dtv.com/songs/60111516.mkv
白冰+胡歌-美丽的神话,http://em.21dtv.com/songs/60113900.mkv
梦苇+郑世勋-美丽的神话,http://em.21dtv.com/songs/60125830.mkv
成龙+MIC男团-美丽的神话,http://em.21dtv.com/songs/60131454.mkv
战斧乐队-美丽的世界,http://em.21dtv.com/songs/60130358.mkv
杨坤-美丽的一天(演唱会),http://em.21dtv.com/songs/60029246.mkv
刘德华-美丽的一天,http://em.21dtv.com/songs/60029247.mkv
少女部落格-美丽的一天(演唱会),http://em.21dtv.com/songs/60064526.mkv
伍佰-美丽新世界(演唱会),http://em.21dtv.com/songs/60029283.mkv
AT17+林一峰-朦胧夜雨里(演唱会),http://em.21dtv.com/songs/60029444.mkv
梅艳芳-朦胧夜雨里(演唱会),http://em.21dtv.com/songs/60029445.mkv
吕珊-默默祝福你(演唱会),http://em.21dtv.com/songs/60062732.mkv
